uid,combo,mbti,school_major,mbti_w,difficulty,rating,院校名称,专业名称,Predicted_MBTI,最低分
u_15,地理+政治+生物,ENTP,嘉兴大学_电子信息类,0.0,0.75,1.0,嘉兴大学,电子信息类,INTJ,440
u_15,地理+政治+生物,ENTP,常州工学院_外国语言文学类,0.5,0.75,1.5,常州工学院,外国语言文学类,ENFJ,440
u_15,地理+政治+生物,ENTP,湖南工业大学_电子商务类,0.0,0.75,1.0,湖南工业大学,电子商务类,INTP,440
u_15,地理+政治+生物,ENTP,中国民用航空飞行学院_交通运输类,0.0,0.75,1.0,中国民用航空飞行学院,交通运输类,ISTJ,440
u_15,地理+政治+生物,ENTP,西北民族大学_民族学类,0.0,0.75,1.0,西北民族大学,民族学类,ISTJ,440
u_15,地理+政治+生物,ENTP,厦门理工学院_材料类,0.0,0.75,1.0,厦门理工学院,材料类,ISTJ,440
u_15,地理+政治+生物,ENTP,湖南工业大学_外国语言文学类,0.5,0.75,1.5,湖南工业大学,外国语言文学类,ENFJ,440
u_15,地理+政治+生物,ENTP,徐州工程学院_机械类,0.0,0.75,1.0,徐州工程学院,机械类,ISTJ,440
u_15,地理+政治+生物,ENTP,青岛理工大学_力学类,0.0,0.75,1.0,青岛理工大学,力学类,ISTJ,440
u_15,地理+政治+生物,ENTP,嘉兴南湖学院_纺织类,0.0,0.75,1.0,嘉兴南湖学院,纺织类,ISTJ,440
u_15,地理+政治+生物,ENTP,青岛理工大学_计算机类,0.0,0.75,1.0,青岛理工大学,计算机类,INTJ,440
u_15,地理+政治+生物,ENTP,黑龙江大学_社会学类,0.0,0.75,1.0,黑龙江大学,社会学类,INFJ,440
u_15,地理+政治+生物,ENTP,黑龙江大学_生物工程类,0.0,0.75,1.0,黑龙江大学,生物工程类,INFJ,440
u_15,地理+政治+生物,ENTP,西安石油大学_外国语言文学类,0.5,0.75,1.5,西安石油大学,外国语言文学类,ENFJ,440
u_15,地理+政治+生物,ENTP,上海杉达学院_电子商务类,0.0,0.75,1.0,上海杉达学院,电子商务类,INTP,440
u_15,地理+政治+生物,ENTP,湖南工业大学_金融学类,0.0,0.75,1.0,湖南工业大学,金融学类,ESTJ,440
u_15,地理+政治+生物,ENTP,黑龙江大学_环境科学与工程类,0.0,0.75,1.0,黑龙江大学,环境科学与工程类,ISTJ,440
u_15,地理+政治+生物,ENTP,鲁东大学_经济学类,0.0,0.75,1.0,鲁东大学,经济学类,ISTJ,440
u_15,地理+政治+生物,ENTP,郑州航空工业管理学院_法学类,0.5,0.75,1.5,郑州航空工业管理学院,法学类,ENTJ,440
u_15,地理+政治+生物,ENTP,南京工程学院_计算机类,0.0,0.75,1.0,南京工程学院,计算机类,INTJ,440
u_15,地理+政治+生物,ENTP,东北石油大学_化工与制药类,0.0,0.75,1.0,东北石油大学,化工与制药类,ISTJ,440
u_15,地理+政治+生物,ENTP,江西理工大学_电子信息类,0.0,0.75,1.0,江西理工大学,电子信息类,INTJ,440
u_15,地理+政治+生物,ENTP,兰州理工大学_工商管理类,0.0,0.75,1.0,兰州理工大学,工商管理类,ESTJ,440
u_15,地理+政治+生物,ENTP,哈尔滨理工大学_物理学类,0.0,0.75,1.0,哈尔滨理工大学,物理学类,INTP,440
u_15,地理+政治+生物,ENTP,南京医科大学康达学院_护理学类,0.0,0.75,1.0,南京医科大学康达学院,护理学类,ESFJ,440
u_15,地理+政治+生物,ENTP,南京医科大学康达学院_药学类,0.0,0.75,1.0,南京医科大学康达学院,药学类,INFJ,440
u_15,地理+政治+生物,ENTP,沈阳建筑大学_电气类,0.0,0.75,1.0,沈阳建筑大学,电气类,INTP,440
u_15,地理+政治+生物,ENTP,南京邮电大学通达学院_金融学类,0.0,0.75,1.0,南京邮电大学通达学院,金融学类,ESTJ,440
u_15,地理+政治+生物,ENTP,东北师范大学_环境科学与工程类,0.0,0.75,1.0,东北师范大学,环境科学与工程类,ISTJ,440
u_15,地理+政治+生物,ENTP,盐城工学院_电气类,0.0,0.75,1.0,盐城工学院,电气类,INTP,440
u_15,地理+政治+生物,ENTP,哈尔滨理工大学_计算机类,0.0,0.75,1.0,哈尔滨理工大学,计算机类,INTJ,440
u_15,地理+政治+生物,ENTP,湖州师范学院_电子信息类,0.0,0.75,1.0,湖州师范学院,电子信息类,INTJ,440
u_15,地理+政治+生物,ENTP,南昌航空大学_电子商务类,0.0,0.75,1.0,南昌航空大学,电子商务类,INTP,440
u_15,地理+政治+生物,ENTP,湖南工业大学_工商管理类,0.0,0.75,1.0,湖南工业大学,工商管理类,ESTJ,441
u_15,地理+政治+生物,ENTP,中华女子学院_教育学类,0.5,0.75,1.5,中华女子学院,教育学类,ENFJ,441
u_15,地理+政治+生物,ENTP,南昌医学院_中药学类,0.0,0.75,1.0,南昌医学院,中药学类,INFJ,441
u_15,地理+政治+生物,ENTP,西藏大学_生物科学类,0.0,0.75,1.0,西藏大学,生物科学类,INFJ,441
u_15,地理+政治+生物,ENTP,哈尔滨理工大学_机械类,0.0,0.75,1.0,哈尔滨理工大学,机械类,ISTJ,441
u_15,地理+政治+生物,ENTP,上海电机学院_机械类,0.0,0.75,1.0,上海电机学院,机械类,ISTJ,441
u_15,地理+政治+生物,ENTP,湖州师范学院_计算机类,0.0,0.75,1.0,湖州师范学院,计算机类,INTJ,441
u_15,地理+政治+生物,ENTP,鲁东大学_物流管理与工程类,0.0,0.75,1.0,鲁东大学,物流管理与工程类,ESTJ,441
u_15,地理+政治+生物,ENTP,青岛理工大学_土木类,0.0,0.75,1.0,青岛理工大学,土木类,ISTJ,441
u_15,地理+政治+生物,ENTP,山东建筑大学_管理科学与工程类,0.0,0.75,1.0,山东建筑大学,管理科学与工程类,ESFP,441
u_15,地理+政治+生物,ENTP,沈阳化工大学_化学类,0.0,0.75,1.0,沈阳化工大学,化学类,INTP,441
u_15,地理+政治+生物,ENTP,嘉兴南湖学院_电子信息类,0.0,0.75,1.0,嘉兴南湖学院,电子信息类,INTJ,441
u_15,地理+政治+生物,ENTP,东华理工大学_经济与贸易类,0.0,0.75,1.0,东华理工大学,经济与贸易类,ISTJ,441
u_15,地理+政治+生物,ENTP,南华大学_物流管理与工程类,0.0,0.75,1.0,南华大学,物流管理与工程类,ESTJ,441
u_15,地理+政治+生物,ENTP,上饶师范学院_教育学类,0.5,0.75,1.5,上饶师范学院,教育学类,ENFJ,441
u_15,地理+政治+生物,ENTP,陕西理工大学_物流管理与工程类,0.0,0.75,1.0,陕西理工大学,物流管理与工程类,ESTJ,441
u_15,地理+政治+生物,ENTP,北华航天工业学院_航空航天类,0.0,0.75,1.0,北华航天工业学院,航空航天类,ISTJ,441
u_15,地理+政治+生物,ENTP,南华大学_外国语言文学类,0.5,0.75,1.5,南华大学,外国语言文学类,ENFJ,441
u_15,地理+政治+生物,ENTP,上海杉达学院_建筑类,0.0,0.75,1.0,上海杉达学院,建筑类,ESTP,441
u_15,地理+政治+生物,ENTP,金陵科技学院_机械类,0.0,0.75,1.0,金陵科技学院,机械类,ISTJ,441
u_15,地理+政治+生物,ENTP,安徽科技学院_物流管理与工程类,0.0,0.75,1.0,安徽科技学院,物流管理与工程类,ESTJ,441
u_15,地理+政治+生物,ENTP,金陵科技学院_计算机类,0.0,0.75,1.0,金陵科技学院,计算机类,INTJ,441
u_15,地理+政治+生物,ENTP,东南大学成贤学院_财政学类,0.0,0.75,1.0,东南大学成贤学院,财政学类,ISTJ,441
u_15,地理+政治+生物,ENTP,衢州学院_材料类,0.0,0.75,1.0,衢州学院,材料类,ISTJ,441
u_15,地理+政治+生物,ENTP,广东海洋大学_能源动力类,0.0,0.75,1.0,广东海洋大学,能源动力类,INTP,441
u_15,地理+政治+生物,ENTP,江苏理工学院_计算机类,0.0,0.75,1.0,江苏理工学院,计算机类,INTJ,441
u_15,地理+政治+生物,ENTP,哈尔滨理工大学_自动化类,0.0,0.75,1.0,哈尔滨理工大学,自动化类,INTP,441
u_15,地理+政治+生物,ENTP,南昌航空大学_工商管理类,0.0,0.75,1.0,南昌航空大学,工商管理类,ESTJ,441
u_15,地理+政治+生物,ENTP,嘉兴南湖学院_轻工类,0.0,0.75,1.0,嘉兴南湖学院,轻工类,ISTJ,441
u_15,地理+政治+生物,ENTP,江西理工大学_电气类,0.0,0.75,1.0,江西理工大学,电气类,INTP,441
u_15,地理+政治+生物,ENTP,江苏海洋大学_土木类,0.0,0.75,1.0,江苏海洋大学,土木类,ISTJ,441
u_15,地理+政治+生物,ENTP,江西理工大学_计算机类,0.0,0.75,1.0,江西理工大学,计算机类,INTJ,441
u_15,地理+政治+生物,ENTP,长沙学院_法学类,0.5,0.75,1.5,长沙学院,法学类,ENTJ,441
u_15,地理+政治+生物,ENTP,南京理工大学紫金学院_金融学类,0.0,0.75,1.0,南京理工大学紫金学院,金融学类,ESTJ,442
u_15,地理+政治+生物,ENTP,上海电机学院_材料类,0.0,0.75,1.0,上海电机学院,材料类,ISTJ,442
u_15,地理+政治+生物,ENTP,南昌工程学院_水利类,0.0,0.75,1.0,南昌工程学院,水利类,ESTP,442
u_15,地理+政治+生物,ENTP,湖南科技大学_机械类,0.0,0.75,1.0,湖南科技大学,机械类,ISTJ,442
u_15,地理+政治+生物,ENTP,南华大学_机械类,0.0,0.75,1.0,南华大学,机械类,ISTJ,442
u_15,地理+政治+生物,ENTP,淮南师范学院_教育学类,0.5,0.75,1.5,淮南师范学院,教育学类,ENFJ,442
u_15,地理+政治+生物,ENTP,南昌医学院_护理学类,0.0,0.75,1.0,南昌医学院,护理学类,ESFJ,442
u_15,地理+政治+生物,ENTP,河南理工大学_金融学类,0.0,0.75,1.0,河南理工大学,金融学类,ESTJ,442
u_15,地理+政治+生物,ENTP,江苏海洋大学_安全科学与工程类,0.0,0.75,1.0,江苏海洋大学,安全科学与工程类,ISTJ,442
u_15,地理+政治+生物,ENTP,上海电机学院_电子信息类,0.0,0.75,1.0,上海电机学院,电子信息类,INTJ,442
u_15,地理+政治+生物,ENTP,淮南师范学院_马克思主义理论类,0.0,0.75,1.0,淮南师范学院,马克思主义理论类,ISTJ,442
u_15,地理+政治+生物,ENTP,沈阳理工大学_化学类,0.0,0.75,1.0,沈阳理工大学,化学类,INTP,442
u_15,地理+政治+生物,ENTP,山东建筑大学_建筑类,0.0,0.75,1.0,山东建筑大学,建筑类,ESTP,442
u_15,地理+政治+生物,ENTP,山东建筑大学_工商管理类,0.0,0.75,1.0,山东建筑大学,工商管理类,ESTJ,442
u_15,地理+政治+生物,ENTP,东华理工大学_工商管理类,0.0,0.75,1.0,东华理工大学,工商管理类,ESTJ,442
u_15,地理+政治+生物,ENTP,延安大学_法学类,0.5,0.75,1.5,延安大学,法学类,ENTJ,442
u_15,地理+政治+生物,ENTP,广西师范大学_环境科学与工程类,0.0,0.75,1.0,广西师范大学,环境科学与工程类,ISTJ,442
u_15,地理+政治+生物,ENTP,长春理工大学_经济与贸易类,0.0,0.75,1.0,长春理工大学,经济与贸易类,ISTJ,442
u_15,地理+政治+生物,ENTP,淮北师范大学_电子商务类,0.0,0.75,1.0,淮北师范大学,电子商务类,INTP,442
u_15,地理+政治+生物,ENTP,上海电机学院_工业工程类,0.0,0.75,1.0,上海电机学院,工业工程类,ISTJ,442
u_15,地理+政治+生物,ENTP,上海杉达学院_食品科学与工程类,0.0,0.75,1.0,上海杉达学院,食品科学与工程类,ISFJ,442
u_15,地理+政治+生物,ENTP,上海杉达学院_法学类,0.5,0.75,1.5,上海杉达学院,法学类,ENTJ,442
u_15,地理+政治+生物,ENTP,江西理工大学_中国语言文学类,0.0,0.75,1.0,江西理工大学,中国语言文学类,ISTJ,442
u_15,地理+政治+生物,ENTP,湖北中医药大学_工商管理类,0.0,0.75,1.0,湖北中医药大学,工商管理类,ESTJ,442
u_15,地理+政治+生物,ENTP,北京联合大学_电子信息类,0.0,0.75,1.0,北京联合大学,电子信息类,INTJ,442
u_15,地理+政治+生物,ENTP,北京联合大学_计算机类,0.0,0.75,1.0,北京联合大学,计算机类,INTJ,442
u_15,地理+政治+生物,ENTP,忻州师范学院_马克思主义理论类,0.0,0.75,1.0,忻州师范学院,马克思主义理论类,ISTJ,442
u_15,地理+政治+生物,ENTP,长春理工大学_金融学类,0.0,0.75,1.0,长春理工大学,金融学类,ESTJ,442
u_15,地理+政治+生物,ENTP,吕梁学院_中国语言文学类,0.0,0.75,1.0,吕梁学院,中国语言文学类,ISTJ,442
u_15,地理+政治+生物,ENTP,广东海洋大学_电气类,0.0,0.75,1.0,广东海洋大学,电气类,INTP,442
u_15,地理+政治+生物,ENTP,青岛理工大学_外国语言文学类,0.5,0.75,1.5,青岛理工大学,外国语言文学类,ENFJ,443
u_15,地理+政治+生物,ENTP,鲁东大学_地理科学类,0.0,0.75,1.0,鲁东大学,地理科学类,ISTJ,443
u_15,地理+政治+生物,ENTP,厦门理工学院_机械类,0.0,0.75,1.0,厦门理工学院,机械类,ISTJ,443
u_15,地理+政治+生物,ENTP,淮北师范大学_工商管理类,0.0,0.75,1.0,淮北师范大学,工商管理类,ESTJ,443
u_15,地理+政治+生物,ENTP,中华女子学院_公共管理类,0.0,0.75,1.0,中华女子学院,公共管理类,ESFP,443
u_15,地理+政治+生物,ENTP,西藏大学_旅游管理类,0.0,0.75,1.0,西藏大学,旅游管理类,ESFP,443
u_15,地理+政治+生物,ENTP,东华理工大学_环境科学与工程类,0.0,0.75,1.0,东华理工大学,环境科学与工程类,ISTJ,443
u_15,地理+政治+生物,ENTP,沈阳化工大学_材料类,0.0,0.75,1.0,沈阳化工大学,材料类,ISTJ,443
u_15,地理+政治+生物,ENTP,烟台大学_电子信息类,0.0,0.75,1.0,烟台大学,电子信息类,INTJ,443
u_15,地理+政治+生物,ENTP,成都大学_工商管理类,0.0,0.75,1.0,成都大学,工商管理类,ESTJ,443
u_15,地理+政治+生物,ENTP,成都大学_外国语言文学类,0.5,0.75,1.5,成都大学,外国语言文学类,ENFJ,443
u_15,地理+政治+生物,ENTP,中北大学_环境科学与工程类,0.0,0.75,1.0,中北大学,环境科学与工程类,ISTJ,443
u_15,地理+政治+生物,ENTP,景德镇陶瓷大学_法学类,0.5,0.75,1.5,景德镇陶瓷大学,法学类,ENTJ,443
u_15,地理+政治+生物,ENTP,天津商业大学_经济学类,0.0,0.75,1.0,天津商业大学,经济学类,ISTJ,443
u_15,地理+政治+生物,ENTP,温州医科大学仁济学院_医学技术类,0.0,0.75,1.0,温州医科大学仁济学院,医学技术类,ISFJ,443
u_15,地理+政治+生物,ENTP,大连海洋大学_工商管理类,0.0,0.75,1.0,大连海洋大学,工商管理类,ESTJ,443
u_15,地理+政治+生物,ENTP,湖南理工学院_中国语言文学类,0.0,0.75,1.0,湖南理工学院,中国语言文学类,ISTJ,443
u_15,地理+政治+生物,ENTP,黑龙江大学_公共管理类,0.0,0.75,1.0,黑龙江大学,公共管理类,ESFP,443
u_15,地理+政治+生物,ENTP,福建理工大学_新闻传播学类,0.5,0.75,1.5,福建理工大学,新闻传播学类,ENFP,443
u_15,地理+政治+生物,ENTP,温州医科大学仁济学院_中药学类,0.0,0.75,1.0,温州医科大学仁济学院,中药学类,INFJ,443
u_15,地理+政治+生物,ENTP,上海电机学院_自动化类,0.0,0.75,1.0,上海电机学院,自动化类,INTP,443
u_15,地理+政治+生物,ENTP,宜春学院_法学类,0.5,0.75,1.5,宜春学院,法学类,ENTJ,444
u_15,地理+政治+生物,ENTP,安徽工业大学_材料类,0.0,0.75,1.0,安徽工业大学,材料类,ISTJ,444
u_15,地理+政治+生物,ENTP,河南农业大学_金融学类,0.0,0.75,1.0,河南农业大学,金融学类,ESTJ,444
u_15,地理+政治+生物,ENTP,温州医科大学仁济学院_生物医学工程类,0.0,0.75,1.0,温州医科大学仁济学院,生物医学工程类,INFJ,444
u_15,地理+政治+生物,ENTP,青岛农业大学_水产类,0.0,0.75,1.0,青岛农业大学,水产类,ISFJ,444
u_15,地理+政治+生物,ENTP,江西理工大学_外国语言文学类,0.5,0.75,1.5,江西理工大学,外国语言文学类,ENFJ,444
u_15,地理+政治+生物,ENTP,江苏理工学院_环境科学与工程类,0.0,0.75,1.0,江苏理工学院,环境科学与工程类,ISTJ,444
u_15,地理+政治+生物,ENTP,青岛农业大学_动物生产类,0.0,0.75,1.0,青岛农业大学,动物生产类,ISTJ,444
u_15,地理+政治+生物,ENTP,福建农林大学_公共管理类,0.0,0.75,1.0,福建农林大学,公共管理类,ESFP,444
u_15,地理+政治+生物,ENTP,江西理工大学_工商管理类,0.0,0.75,1.0,江西理工大学,工商管理类,ESTJ,444
u_15,地理+政治+生物,ENTP,江西理工大学_经济与贸易类,0.0,0.75,1.0,江西理工大学,经济与贸易类,ISTJ,444
u_15,地理+政治+生物,ENTP,上海杉达学院_医学技术类,0.0,0.75,1.0,上海杉达学院,医学技术类,ISFJ,444
u_15,地理+政治+生物,ENTP,上海师范大学天华学院_金融学类,0.0,0.75,1.0,上海师范大学天华学院,金融学类,ESTJ,444
u_15,地理+政治+生物,ENTP,南昌师范学院_中国语言文学类,0.0,0.75,1.0,南昌师范学院,中国语言文学类,ISTJ,444
u_15,地理+政治+生物,ENTP,上海电机学院_航空航天类,0.0,0.75,1.0,上海电机学院,航空航天类,ISTJ,444
u_15,地理+政治+生物,ENTP,郑州轻工业大学_化工与制药类,0.0,0.75,1.0,郑州轻工业大学,化工与制药类,ISTJ,444
u_15,地理+政治+生物,ENTP,西安石油大学_工商管理类,0.0,0.75,1.0,西安石油大学,工商管理类,ESTJ,444
u_15,地理+政治+生物,ENTP,西安石油大学_计算机类,0.0,0.75,1.0,西安石油大学,计算机类,INTJ,444
u_15,地理+政治+生物,ENTP,青岛理工大学_建筑类,0.0,0.75,1.0,青岛理工大学,建筑类,ESTP,444
u_15,地理+政治+生物,ENTP,湖南工商大学_金融学类,0.0,0.75,1.0,湖南工商大学,金融学类,ESTJ,444
u_15,地理+政治+生物,ENTP,赣南师范大学_法学类,0.5,0.75,1.5,赣南师范大学,法学类,ENTJ,444
u_15,地理+政治+生物,ENTP,河南理工大学_工商管理类,0.0,0.75,1.0,河南理工大学,工商管理类,ESTJ,444
u_15,地理+政治+生物,ENTP,河南理工大学_工业工程类,0.0,0.75,1.0,河南理工大学,工业工程类,ISTJ,444
u_15,地理+政治+生物,ENTP,福建理工大学_法学类,0.5,0.75,1.5,福建理工大学,法学类,ENTJ,444
u_15,地理+政治+生物,ENTP,上海师范大学天华学院_公共管理类,0.0,0.75,1.0,上海师范大学天华学院,公共管理类,ESFP,444
u_15,地理+政治+生物,ENTP,南昌航空大学_经济学类,0.0,0.75,1.0,南昌航空大学,经济学类,ISTJ,444
u_15,地理+政治+生物,ENTP,上海师范大学天华学院_物流管理与工程类,0.0,0.75,1.0,上海师范大学天华学院,物流管理与工程类,ESTJ,444
u_15,地理+政治+生物,ENTP,中北大学_航空航天类,0.0,0.75,1.0,中北大学,航空航天类,ISTJ,444
u_15,地理+政治+生物,ENTP,成都大学_旅游管理类,0.0,0.75,1.0,成都大学,旅游管理类,ESFP,444
u_15,地理+政治+生物,ENTP,河南科技大学_外国语言文学类,0.5,0.75,1.5,河南科技大学,外国语言文学类,ENFJ,444
u_15,地理+政治+生物,ENTP,湖南科技大学_自动化类,0.0,0.75,1.0,湖南科技大学,自动化类,INTP,444
u_15,地理+政治+生物,ENTP,淮北师范大学_经济与贸易类,0.0,0.75,1.0,淮北师范大学,经济与贸易类,ISTJ,445
u_15,地理+政治+生物,ENTP,上海商学院_旅游管理类,0.0,0.75,1.0,上海商学院,旅游管理类,ESFP,445
u_15,地理+政治+生物,ENTP,上海电机学院_计算机类,0.0,0.75,1.0,上海电机学院,计算机类,INTJ,445
u_15,地理+政治+生物,ENTP,湖北中医药大学_物流管理与工程类,0.0,0.75,1.0,湖北中医药大学,物流管理与工程类,ESTJ,445
u_15,地理+政治+生物,ENTP,淮北师范大学_经济学类,0.0,0.75,1.0,淮北师范大学,经济学类,ISTJ,445
u_15,地理+政治+生物,ENTP,中华女子学院_中国语言文学类,0.0,0.75,1.0,中华女子学院,中国语言文学类,ISTJ,445
u_15,地理+政治+生物,ENTP,西安石油大学_电气类,0.0,0.75,1.0,西安石油大学,电气类,INTP,445
u_15,地理+政治+生物,ENTP,长春理工大学_中国语言文学类,0.0,0.75,1.0,长春理工大学,中国语言文学类,ISTJ,445
u_15,地理+政治+生物,ENTP,西南科技大学_生物工程类,0.0,0.75,1.0,西南科技大学,生物工程类,INFJ,445
u_15,地理+政治+生物,ENTP,吉林师范大学_旅游管理类,0.0,0.75,1.0,吉林师范大学,旅游管理类,ESFP,445
u_15,地理+政治+生物,ENTP,甘肃政法大学_法学类,0.5,0.75,1.5,甘肃政法大学,法学类,ENTJ,445
u_15,地理+政治+生物,ENTP,安徽理工大学_工商管理类,0.0,0.75,1.0,安徽理工大学,工商管理类,ESTJ,445
u_15,地理+政治+生物,ENTP,盐城师范学院_心理学类,0.0,0.75,1.0,盐城师范学院,心理学类,INFJ,445
u_15,地理+政治+生物,ENTP,安徽工业大学_经济与贸易类,0.0,0.75,1.0,安徽工业大学,经济与贸易类,ISTJ,445
u_15,地理+政治+生物,ENTP,江苏海洋大学_电子信息类,0.0,0.75,1.0,江苏海洋大学,电子信息类,INTJ,445
u_15,地理+政治+生物,ENTP,浙江海洋大学_土木类,0.0,0.75,1.0,浙江海洋大学,土木类,ISTJ,445
u_15,地理+政治+生物,ENTP,淮南师范学院_法学类,0.5,0.75,1.5,淮南师范学院,法学类,ENTJ,445
u_15,地理+政治+生物,ENTP,沈阳化工大学_化工与制药类,0.0,0.75,1.0,沈阳化工大学,化工与制药类,ISTJ,445
u_15,地理+政治+生物,ENTP,中国民用航空飞行学院_公共管理类,0.0,0.75,1.0,中国民用航空飞行学院,公共管理类,ESFP,445
u_15,地理+政治+生物,ENTP,黑龙江大学_心理学类,0.0,0.75,1.0,黑龙江大学,心理学类,INFJ,445
u_15,地理+政治+生物,ENTP,上饶师范学院_生物科学类,0.0,0.75,1.0,上饶师范学院,生物科学类,INFJ,445
u_15,地理+政治+生物,ENTP,东华理工大学_统计学类,0.0,0.75,1.0,东华理工大学,统计学类,INTP,445
u_15,地理+政治+生物,ENTP,三峡大学_生物科学类,0.0,0.75,1.0,三峡大学,生物科学类,INFJ,445
u_15,地理+政治+生物,ENTP,青岛农业大学_林学类,0.0,0.75,1.0,青岛农业大学,林学类,ISTJ,445
u_15,地理+政治+生物,ENTP,苏州科技大学_管理科学与工程类,0.0,0.75,1.0,苏州科技大学,管理科学与工程类,ESFP,445
u_15,地理+政治+生物,ENTP,金陵科技学院_工商管理类,0.0,0.75,1.0,金陵科技学院,工商管理类,ESTJ,445
u_15,地理+政治+生物,ENTP,苏州科技大学_土木类,0.0,0.75,1.0,苏州科技大学,土木类,ISTJ,445
u_15,地理+政治+生物,ENTP,安徽工程大学_工商管理类,0.0,0.75,1.0,安徽工程大学,工商管理类,ESTJ,445
u_15,地理+政治+生物,ENTP,湖南科技大学_计算机类,0.0,0.75,1.0,湖南科技大学,计算机类,INTJ,445
u_15,地理+政治+生物,ENTP,西华大学_工商管理类,0.0,0.75,1.0,西华大学,工商管理类,ESTJ,445
u_15,地理+政治+生物,ENTP,金陵科技学院_外国语言文学类,0.5,0.75,1.5,金陵科技学院,外国语言文学类,ENFJ,446
u_15,地理+政治+生物,ENTP,安徽工业大学_计算机类,0.0,0.75,1.0,安徽工业大学,计算机类,INTJ,446
u_15,地理+政治+生物,ENTP,安徽科技学院_工商管理类,0.0,0.75,1.0,安徽科技学院,工商管理类,ESTJ,446
u_15,地理+政治+生物,ENTP,大连交通大学_电气类,0.0,0.75,1.0,大连交通大学,电气类,INTP,446
u_15,地理+政治+生物,ENTP,集美大学_电子商务类,0.0,0.75,1.0,集美大学,电子商务类,INTP,446
u_15,地理+政治+生物,ENTP,集美大学_物流管理与工程类,0.0,0.75,1.0,集美大学,物流管理与工程类,ESTJ,446
u_15,地理+政治+生物,ENTP,西北师范大学_生物科学类,0.0,0.75,1.0,西北师范大学,生物科学类,INFJ,446
u_15,地理+政治+生物,ENTP,常熟理工学院_工商管理类,0.0,0.75,1.0,常熟理工学院,工商管理类,ESTJ,446
u_15,地理+政治+生物,ENTP,常熟理工学院_物流管理与工程类,0.0,0.75,1.0,常熟理工学院,物流管理与工程类,ESTJ,446
u_15,地理+政治+生物,ENTP,南昌医学院_药学类,0.0,0.75,1.0,南昌医学院,药学类,INFJ,446
u_15,地理+政治+生物,ENTP,成都信息工程大学_金融学类,0.0,0.75,1.0,成都信息工程大学,金融学类,ESTJ,446
u_15,地理+政治+生物,ENTP,苏州城市学院_外国语言文学类,0.5,0.75,1.5,苏州城市学院,外国语言文学类,ENFJ,446
u_15,地理+政治+生物,ENTP,安徽理工大学_外国语言文学类,0.5,0.75,1.5,安徽理工大学,外国语言文学类,ENFJ,446
u_15,地理+政治+生物,ENTP,华北理工大学_化工与制药类,0.0,0.75,1.0,华北理工大学,化工与制药类,ISTJ,446
u_15,地理+政治+生物,ENTP,常熟理工学院_外国语言文学类,0.5,0.75,1.5,常熟理工学院,外国语言文学类,ENFJ,446
u_15,地理+政治+生物,ENTP,常熟理工学院_金融学类,0.0,0.75,1.0,常熟理工学院,金融学类,ESTJ,446
u_15,地理+政治+生物,ENTP,安徽建筑大学_公共管理类,0.0,0.75,1.0,安徽建筑大学,公共管理类,ESFP,446
u_15,地理+政治+生物,ENTP,武汉轻工大学_外国语言文学类,0.5,0.75,1.5,武汉轻工大学,外国语言文学类,ENFJ,446
u_15,地理+政治+生物,ENTP,江西农业大学_植物生产类,0.0,0.75,1.0,江西农业大学,植物生产类,ISTJ,446
u_15,地理+政治+生物,ENTP,武汉轻工大学_经济与贸易类,0.0,0.75,1.0,武汉轻工大学,经济与贸易类,ISTJ,446
u_15,地理+政治+生物,ENTP,安徽理工大学_政治学类,0.0,0.75,1.0,安徽理工大学,政治学类,ISTJ,446
u_15,地理+政治+生物,ENTP,东华理工大学_化工与制药类,0.0,0.75,1.0,东华理工大学,化工与制药类,ISTJ,446
u_15,地理+政治+生物,ENTP,西藏大学_金融学类,0.0,0.75,1.0,西藏大学,金融学类,ESTJ,446
u_15,地理+政治+生物,ENTP,安徽理工大学_电子商务类,0.0,0.75,1.0,安徽理工大学,电子商务类,INTP,446
u_15,地理+政治+生物,ENTP,大连大学_工商管理类,0.0,0.75,1.0,大连大学,工商管理类,ESTJ,446
u_15,地理+政治+生物,ENTP,徐州工程学院_物流管理与工程类,0.0,0.75,1.0,徐州工程学院,物流管理与工程类,ESTJ,446
u_15,地理+政治+生物,ENTP,郑州轻工业大学_食品科学与工程类,0.0,0.75,1.0,郑州轻工业大学,食品科学与工程类,ISFJ,446
u_15,地理+政治+生物,ENTP,安徽工业大学_外国语言文学类,0.5,0.75,1.5,安徽工业大学,外国语言文学类,ENFJ,446
u_15,地理+政治+生物,ENTP,嘉兴南湖学院_外国语言文学类,0.5,0.75,1.5,嘉兴南湖学院,外国语言文学类,ENFJ,446
u_15,地理+政治+生物,ENTP,江西理工大学_金融学类,0.0,0.75,1.0,江西理工大学,金融学类,ESTJ,446
u_15,地理+政治+生物,ENTP,西藏大学_工商管理类,0.0,0.75,1.0,西藏大学,工商管理类,ESTJ,446
u_15,地理+政治+生物,ENTP,中南民族大学_生物医学工程类,0.0,0.75,1.0,中南民族大学,生物医学工程类,INFJ,446
u_15,地理+政治+生物,ENTP,西安工业大学_电气类,0.0,0.75,1.0,西安工业大学,电气类,INTP,446
u_15,地理+政治+生物,ENTP,齐鲁工业大学_法学类,0.5,0.75,1.5,齐鲁工业大学,法学类,ENTJ,446
u_15,地理+政治+生物,ENTP,井冈山大学_生物科学类,0.0,0.75,1.0,井冈山大学,生物科学类,INFJ,447
